01101,"060  ","0600056","ホッカイドウ","サッポロシチュウオウク","ミナミ6ジョウヒガシ","北海道","札幌市中央区","南六条東",0,0,1,0,0,0
01101,"064  ","0640806","ホッカイドウ","サッポロシチュウオウク","ミナミ6ジョウニシ","北海道","札幌市中央区","南六条西",0,0,1,0,0,0
01101,"060  ","0600057","ホッカイドウ","サッポロシチュウオウク","ミナミ7ジョウヒガシ","北海道","札幌市中央区","南七条東",0,0,1,0,0,0
01101,"064  ","0640807","ホッカイドウ","サッポロシチュウオウク","ミナミ7ジョウニシ","北海道","札幌市中央区","南七条西",0,0,1,0,0,0
01101,"064  ","0640808","ホッカイドウ","サッポロシチュウオウク","ミナミ8ジョウニシ","北海道","札幌市中央区","南八条西",0,0,1,0,0,0
01101,"064  ","0640809","ホッカイドウ","サッポロシチュウオウク","ミナミ9ジョウニシ","北海道","札幌市中央区","南九条西",0,0,1,0,0,0
01101,"064  ","0640810","ホッカイドウ","サッポロシチュウオウク","ミナミ10ジョウニシ","北海道","札幌市中央区","南十条西",0,0,1,0,0,0
01101,"064  ","0640811","ホッカイドウ","サッポロシチュウオウク","ミナミ11ジョウニシ","北海道","札幌市中央区","南十一条西",0,0,1,0,0,0
01101,"064  ","0640912","ホッカイドウ","サッポロシチュウオウク","ミナミ12ジョウニシ","北海道","札幌市中央区","南十二条西",0,0,1,0,0,0
01101,"064  ","0640913","ホッカイドウ","サッポロシチュウオウク","ミナミ13ジョウニシ","北海道","札幌市中央区","南十三条西",0,0,1,0,0,0
01101,"064  ","0640914","ホッカイドウ","サッポロシチュウオウク","ミナミ14ジョウニシ","北海道","札幌市中央区","南十四条西",0,0,1,0,0,0
01101,"064  ","0640915","ホッカイドウ","サッポロシチュウオウク","ミナミ15ジョウニシ","北海道","札幌市中央区","南十五条西",0,0,1,0,0,0
01101,"064  ","0640916","ホッカイドウ","サッポロシチュウオウク","ミナミ16ジョウニシ","北海道","札幌市中央区","南十六条西",0,0,1,0,0,0
01101,"064  ","0640917","ホッカイドウ","サッポロシチュウオウク","ミナミ17ジョウニシ","北海道","札幌市中央区","南十七条西",0,0,1,0,0,0
01101,"064  ","0640918","ホッカイドウ","サッポロシチュウオウク","ミナミ18ジョウニシ","北海道","札幌市中央区","南十八条西",0,0,1,0,0,0
01101,"064  ","0640919","ホッカイドウ","サッポロシチュウオウク","ミナミ19ジョウニシ","北海道","札幌市中央区","南十九条西",0,0,1,0,0,0
01101,"064  ","0640920","ホッカイドウ","サッポロシチュウオウク","ミナミ20ジョウニシ","北海道","札幌市中央区","南二十条西",0,0,1,0,0,0
01101,"064  ","0640921","ホッカイドウ","サッポロシチュウオウク","ミナミ21ジョウニシ","北海道","札幌市中央区","南二十一条西",0,0,1,0,0,0
01101,"064  ","0640922","ホッカイドウ","サッポロシチュウオウク","ミナミ22ジョウニシ","北海道","札幌市中央区","南二十二条西",0,0,1,0,0,0
01101,"064  ","0640923","ホッカイドウ","サッポロシチュウオウク","ミナミ23ジョウニシ","北海道","札幌市中央区","南二十三条西",0,0,1,0,0,0
01101,"064  ","0640924","ホッカイドウ","サッポロシチュウオウク","ミナミ24ジョウニシ","北海道","札幌市中央区","南二十四条西",0,0,1,0,0,0
01101,"064  ","0640925","ホッカイドウ","サッポロシチュウオウク","ミナミ25ジョウニシ","北海道","札幌市中央区","南二十五条西",0,0,1,0,0,0
01101,"064  ","0640926","ホッカイドウ","サッポロシチュウオウク","ミナミ26ジョウニシ","北海道","札幌市中央区","南二十六条西",0,0,1,0,0,0
01101,"064  ","0640927","ホッカイドウ","サッポロシチュウオウク","ミナミ27ジョウニシ","北海道","札幌市中央区","南二十七条西",0,0,1,0,0,0
01101,"064  ","0640928","ホッカイドウ","サッポロシチュウオウク","ミナミ28ジョウニシ","北海道","札幌市中央区","南二十八条西",0,0,1,0,0,0
01101,"064  ","0640929","ホッカイドウ","サッポロシチュウオウク","ミナミ29ジョウニシ","北海道","札幌市中央区","南二十九条西",0,0,1,0,0,0
01101,"064  ","0640930","ホッカイドウ","サッポロシチュウオウク","ミナミ30ジョウニシ(9-11チョウメ)","北海道","札幌市中央区","南三十条西（９〜１１丁目）",0,0,1,0,0,0
01101,"064  ","0640959","ホッカイドウ","サッポロシチュウオウク","ミヤガオカ","北海道","札幌市中央区","宮ケ丘",0,0,1,0,0,0
01101,"064  ","0640958","ホッカイドウ","サッポロシチュウオウク","ミヤノモリ","北海道","札幌市中央区","宮の森",0,0,0,0,0,0
01101,"064  ","0640951","ホッカイドウ","サッポロシチュウオウク","ミヤノモリ1ジョウ","北海道","札幌市中央区","宮の森一条",0,0,1,0,0,0
01101,"064  ","0640952","ホッカイドウ","サッポロシチュウオウク","ミヤノモリ2ジョウ","北海道","札幌市中央区","宮の森二条",0,0,1,0,0,0
01101,"064  ","0640953","ホッカイドウ","サッポロシチュウオウク","ミヤノモリ3ジョウ","北海道","札幌市中央区","宮の森三条",0,0,1,0,0,0
01101,"064  ","0640954","ホッカイドウ","サッポロシチュウオウク","ミヤノモリ4ジョウ","北海道","札幌市中央区","宮の森四条",0,0,1,0,0,0
01102,"001  ","0010000","ホッカイドウ","サッポロシキタク","イカニケイサイガナイバアイ","北海道","札幌市北区","以下に掲載がない場合",0,0,0,0,0,0
01102,"002  ","0028071","ホッカイドウ","サッポロシキタク","アイノサト1ジョウ","北海道","札幌市北区","あいの里一条",0,0,1,0,0,0
01102,"002  ","0028072","ホッカイドウ","サッポロシキタク","アイノサト2ジョウ","北海道","札幌市北区","あいの里二条",0,0,1,0,0,0
01102,"002  ","0028073","ホッカイドウ","サッポロシキタク","アイノサト3ジョウ","北海道","札幌市北区","あいの里三条",0,0,1,0,0,0
01102,"002  ","0028074","ホッカイドウ","サッポロシキタク","アイノサト4ジョウ","北海道","札幌市北区","あいの里四条",0,0,1,0,0,0
01102,"002  ","0028075","ホッカイドウ","サッポロシキタク","アイノサト5ジョウ","北海道","札幌市北区","あいの里五条",0,0,1,0,0,0
01102,"001  ","0010045","ホッカイドウ","サッポロシキタク","アサブチョウ","北海道","札幌市北区","麻生町",0,0,1,0,0,0
01102,"060  ","0600806","ホッカイドウ","サッポロシキタク","キタ6ジョウニシ","北海道","札幌市北区","北六条西",0,0,1,0,0,0
01102,"060  ","0600807","ホッカイドウ","サッポロシキタク","キタ7ジョウニシ","北海道","札幌市北区","北七条西",0,0,1,0,0,0
01102,"060  ","0600808","ホッカイドウ","サッポロシキタク","キタ8ジョウニシ","北海道","札幌市北区","北八条西",0,0,1,0,0,0
01102,"060  ","0600809","ホッカイドウ","サッポロシキタク","キタ9ジョウニシ","北海道","札幌市北区","北九条西",0,0,1,0,0,0
01102,"001  ","0010010","ホッカイドウ","サッポロシキタク","キタ10ジョウニシ(1-4チョウメ)","北海道","札幌市北区","北十条西（１〜４丁目）",1,0,1,0,0,0
01102,"060  ","0600810","ホッカイドウ","サッポロシキタク","キタ10ジョウニシ(5-11チョウメ)","北海道","札幌市北区","北十条西（５〜１１丁目）",1,0,1,0,0,0
